Time,"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
529,-7.35822,3.265685,0.5,1.002343,0.003536615,7.006084e-18,0.5372951
529,-7.22613,3.265685,0.5,1.002639,0.003869089,-1.752603e-18,0.537019
529,-7.094041,3.265685,0.5,1.002963,0.004231141,-5.97112e-19,0.5367137
529,-6.961953,3.265685,0.5,1.003318,0.004625684,7.001408e-18,0.5363764
529,-6.829864,3.265685,0.5,1.003707,0.005055862,5.23299e-18,0.5360043
529,-6.697774,3.265685,0.5,1.004132,0.00552507,5.228554e-18,0.535594
529,-6.565685,3.265685,0.5,1.004598,0.006036971,-2.925168e-18,0.535142
529,-6.433597,3.265685,0.5,1.005107,0.006595516,1.497662e-21,0.5346443
529,-6.301507,3.265685,0.5,1.005666,0.007204965,-5.230619e-18,0.5340964
529,-6.169418,3.265685,0.5,1.006277,0.007869903,-5.22715e-18,0.5334934
529,-6.037329,3.265685,0.5,1.006946,0.008595261,-3.48034e-18,0.53283
529,-5.905241,3.265685,0.5,1.007679,0.009386335,-3.47613e-18,0.5321002
529,-5.773151,3.265685,0.5,1.008481,0.0102488,1.037787e-17,0.5312975
529,-5.641062,3.265685,0.5,1.009361,0.01118871,1.32504e-31,0.5304145
529,-5.508973,3.265685,0.5,1.010324,0.01221255,-4.740798e-20,0.5294434
529,-5.376884,3.265685,0.5,1.01138,0.0133272,1.725645e-18,0.5283751
529,-5.244795,3.265685,0.5,1.012537,0.01453993,3.402685e-18,0.5272
529,-5.112706,3.265685,0.5,1.013804,0.01585844,2.170166e-17,0.5259072
529,-4.980617,3.265685,0.5,1.015194,0.0172908,-1.373615e-17,0.5244848
529,-4.848528,3.265685,0.5,1.016716,0.01884543,-2.340226e-17,0.5229197
529,-4.716439,3.265685,0.5,1.018385,0.02053107,2.254687e-18,0.5211973
529,-4.58435,3.265685,0.5,1.020214,0.02235669,1.848893e-32,0.5193015
529,-4.452261,3.265685,0.5,1.022219,0.02433144,-3.963605e-18,0.5172147
529,-4.320172,3.265685,0.5,1.024415,0.02646451,1.68408e-18,0.5149174
529,-4.188083,3.265685,0.5,1.026822,0.02876498,3.36024e-18,0.5123881
529,-4.055994,3.265685,0.5,1.029459,0.03124166,5.53405e-18,0.5096033
529,-3.923905,3.265685,0.5,1.032346,0.03390283,-3.928897e-32,0.506537
529,-3.791816,3.265685,0.5,1.035508,0.03675599,-3.857891e-18,0.5031608
529,-3.659727,3.265685,0.5,1.038967,0.03980751,0,0.4994439
529,-3.527638,3.265685,0.5,1.042751,0.04306219,7.492823e-18,0.4953524
529,-3.395549,3.265685,0.5,1.046887,0.04652283,-3.620748e-32,0.4908498
529,-3.26346,3.265685,0.5,1.051405,0.05018964,-5.871487e-18,0.4858965
529,-3.131371,3.265685,0.5,1.056333,0.05405957,4.80032e-18,0.48045
529,-2.999282,3.265685,0.5,1.061705,0.05812564,4.733185e-18,0.4744651
529,-2.867193,3.265685,0.5,1.06755,0.06237609,1.554201e-18,0.4678938
529,-2.735104,3.265685,0.5,1.073902,0.06679351,1.540744e-32,0.4606861
529,-2.603015,3.265685,0.5,1.080789,0.07135394,-1.482393e-18,0.4527902
529,-2.470926,3.265685,0.5,1.088242,0.07602593,-1.269401e-18,0.4441534
529,-2.338837,3.265685,0.5,1.096285,0.08076961,1.779232e-18,0.434723
529,-2.206748,3.265685,0.5,1.104939,0.08553596,-1.666444e-18,0.4244481
529,-2.074659,3.265685,0.5,1.114218,0.09026612,-4.543855e-18,0.413281
529,-1.94257,3.265685,0.5,1.124128,0.09489112,-4.059763e-18,0.4011793
529,-1.810481,3.265685,0.5,1.134664,0.09933192,1.253985e-18,0.3881082
529,-1.678392,3.265685,0.5,1.145807,0.1035001,6.429887e-18,0.3740425
529,-1.546303,3.265685,0.5,1.157524,0.107299,2.427309e-18,0.358974
529,-1.414214,3.265685,0.5,1.170119,0.1101676,0,0.3425992
529,-10,3.419975,0.5,1,0,0,0.5389025
529,-9.867911,3.419975,0.5,1.000006,0.0001178267,8.208255e-18,0.5389169
529,-9.735822,3.419975,0.5,1.000023,0.0002333101,-9.967357e-18,0.5389422
529,-9.603733,3.419975,0.5,1.000052,0.0003474832,-1.172153e-17,0.5389566
529,-9.471643,3.419975,0.5,1.000092,0.0004614184,4.280699e-17,0.5389571
529,-9.339555,3.419975,0.5,1.000143,0.0005761564,1.230187e-17,0.5389449
529,-9.207466,3.419975,0.5,1.000205,0.0006927378,-1.877969e-17,0.5389203
529,-9.075377,3.419975,0.5,1.000279,0.0008122172,5.27134e-18,0.5388831
529,-8.943288,3.419975,0.5,1.000365,0.0009356702,3.081488e-32,0.5388328
529,-8.811199,3.419975,0.5,1.000463,0.001064202,3.927069e-17,0.5387692
529,-8.67911,3.419975,0.5,1.000574,0.001198954,-3.511383e-18,0.5386915
529,-8.547021,3.419975,0.5,1.000699,0.001341118,-4.278208e-17,0.5385991
529,-8.414931,3.419975,0.5,1.000838,0.001491938,-2.157042e-32,0.5384914
529,-8.282843,3.419975,0.5,1.000993,0.001652726,-1.733337e-32,0.5383673
529,-8.150754,3.419975,0.5,1.001164,0.00182487,3.081488e-33,0.5382257
529,-8.018664,3.419975,0.5,1.001353,0.002009842,0,0.5380655
529,-7.886576,3.419975,0.5,1.001561,0.002209214,0,0.5378853
529,-7.754487,3.419975,0.5,1.001789,0.002424664,-1.228131e-17,0.5376836
529,-7.622397,3.419975,0.5,1.00204,0.002657991,4.39112e-32,0.5374586
529,-7.490309,3.419975,0.5,1.002314,0.002911128,1.228131e-17,0.5372084
529,-7.35822,3.419975,0.5,1.002615,0.003186151,2.860783e-17,0.5369309
529,-7.22613,3.419975,0.5,1.002945,0.003485298,1.417484e-31,0.5366237
529,-7.094041,3.419975,0.5,1.003306,0.003810979,-1.402795e-17,0.5362841
529,-6.961953,3.419975,0.5,1.003701,0.004165794,-3.491598e-18,0.5359092
529,-6.829864,3.419975,0.5,1.004133,0.004552545,-1.399451e-17,0.5354959
529,-6.697774,3.419975,0.5,1.004606,0.004974255,1.741872e-18,0.5350406
529,-6.565685,3.419975,0.5,1.005123,0.005434181,-5.950924e-19,0.5345392
529,-6.433597,3.419975,0.5,1.005689,0.005935831,1.740011e-18,0.5339876
529,-6.301507,3.419975,0.5,1.006307,0.006482982,0,0.5333809
529,-6.169418,3.419975,0.5,1.006985,0.00707969,0,0.5327139
529,-6.037329,3.419975,0.5,1.007726,0.007730311,0,0.5319809
529,-5.905241,3.419975,0.5,1.008536,0.008439513,0,0.5311754
529,-5.773151,3.419975,0.5,1.009423,0.009212282,1.209814e-17,0.5302905
529,-5.641062,3.419975,0.5,1.010393,0.01005394,1.132447e-31,0.5293185
529,-5.508973,3.419975,0.5,1.011455,0.01097015,3.959218e-18,0.528251
529,-5.376884,3.419975,0.5,1.012617,0.01196689,3.543711e-32,0.5270786
529,-5.244795,3.419975,0.5,1.013888,0.01305051,-1.20581e-17,0.5257912
529,-5.112706,3.419975,0.5,1.015278,0.01422764,1.592778e-17,0.5243775
529,-4.980617,3.419975,0.5,1.0168,0.01550525,-3.999261e-18,0.5228251
529,-4.848528,3.419975,0.5,1.018464,0.01689054,-1.592778e-17,0.5211207
529,-4.716439,3.419975,0.5,1.020284,0.01839095,3.931515e-18,0.5192493
529,-4.58435,3.419975,0.5,1.022274,0.02001408,-2.388153e-32,0.5171947
529,-4.452261,3.419975,0.5,1.02445,0.0217676,-3.931515e-18,0.5149391
529,-4.320172,3.419975,0.5,1.026829,0.02365912,0,0.5124631
529,-4.188083,3.419975,0.5,1.029428,0.02569612,0,0.5097453
529,-4.055994,3.419975,0.5,1.032266,0.02788569,5.746588e-18,0.5067626
529,-3.923905,3.419975,0.5,1.035366,0.03023439,-1.617781e-32,0.5034898
529,-3.791816,3.419975,0.5,1.038747,0.03274799,-5.746588e-18,0.4998994
529,-3.659727,3.419975,0.5,1.042435,0.03543112,0,0.4959618
529,-3.527638,3.419975,0.5,1.046453,0.03828697,5.555682e-18,0.4916452
529,-3.395549,3.419975,0.5,1.050828,0.04131684,-3.85186e-33,0.4869151
529,-3.26346,3.419975,0.5,1.055586,0.04451969,-5.555682e-18,0.4817348
529,-3.131371,3.419975,0.5,1.060755,0.04789158,3.114097e-18,0.4760656
529,-2.999282,3.419975,0.5,1.066362,0.05142508,9.260579e-18,0.4698665
529,-2.867193,3.419975,0.5,1.072437,0.05510864,1.065949e-17,0.4630945
529,-2.735104,3.419975,0.5,1.079005,0.05892588,5.97205e-18,0.4557057
529,-2.603015,3.419975,0.5,1.086092,0.06285487,1.459044e-18,0.4476549
529,-2.470926,3.419975,0.5,1.093721,0.06686746,0,0.4388973
529,-2.338837,3.419975,0.5,1.101913,0.07092861,3.894042e-19,0.4293889
529,-2.206748,3.419975,0.5,1.110681,0.07499587,-8.267711e-18,0.419088
529,-2.074659,3.419975,0.5,1.120035,0.07901897,-1.131395e-17,0.4079567
529,-1.94257,3.419975,0.5,1.129974,0.08293972,-4.115643e-18,0.3959626
529,-1.810481,3.419975,0.5,1.140489,0.08669221,-1.742967e-32,0.383081
529,-1.678392,3.419975,0.5,1.151559,0.09020342,2.627284e-18,0.3692962
529,-1.546303,3.419975,0.5,1.16315,0.09339441,2.295724e-18,0.3546079
529,-1.414214,3.419975,0.5,1.175515,0.09578798,1.127717e-18,0.3387499
529,-10,3.574264,0.5,1,0,0,0.5387588
529,-9.867911,3.574264,0.5,1.000007,0.0001036115,1.333318e-17,0.5387745
529,-9.735822,3.574264,0.5,1.000026,0.0002051644,-1.757005e-18,0.5388021
529,-9.603733,3.574264,0.5,1.000057,0.0003055659,-1.817161e-17,0.5388179
529,-9.471643,3.574264,0.5,1.0001,0.0004057578,2.931504e-17,0.5388185
529,-9.339555,3.574264,0.5,1.000156,0.0005066535,-1.757079e-18,0.5388052
529,-9.207466,3.574264,0.5,1.000224,0.000609167,-3.634305e-17,0.5387783
529,-9.075377,3.574264,0.5,1.000305,0.0007142242,-7.027392e-18,0.5387377
529,-8.943288,3.574264,0.5,1.000399,0.0008227694,-3.513554e-18,0.5386828
529,-8.811199,3.574264,0.5,1.000506,0.0009357726,2.930195e-17,0.5386131
529,-8.67911,3.574264,0.5,1.000628,0.001054237,-5.269825e-18,0.5385283
529,-8.547021,3.574264,0.5,1.000764,0.001179205,-3.281708e-17,0.5384274
529,-8.414931,3.574264,0.5,1.000917,0.001311771,-6.956165e-22,0.5383097
529,-8.282843,3.574264,0.5,1.001086,0.001453083,-3.510332e-18,0.5381741
529,-8.150754,3.574264,0.5,1.001273,0.001604359,-1.75495e-18,0.5380195
529,-8.018664,3.574264,0.5,1.001479,0.001766889,0,0.5378447
529,-7.886576,3.574264,0.5,1.001706,0.001942048,0,0.537648
529,-7.754487,3.574264,0.5,1.001955,0.002131305,-4.092276e-18,0.5374278
529,-7.622397,3.574264,0.5,1.002229,0.002336233,1.848893e-32,0.5371824
529,-7.490309,3.574264,0.5,1.002528,0.002558523,4.092276e-18,0.5369095
529,-7.35822,3.574264,0.5,1.002857,0.002799988,2.042555e-17,0.536607
529,-7.22613,3.574264,0.5,1.003217,0.00306258,1.494522e-31,0.5362722
529,-7.094041,3.574264,0.5,1.00361,0.003348404,-1.226573e-17,0.5359022
529,-6.961953,3.574264,0.5,1.00404,0.003659723,-7.202978e-32,0.5354941
529,-6.829864,3.574264,0.5,1.004511,0.003998977,-1.165002e-17,0.5350443
529,-6.697774,3.574264,0.5,1.005026,0.004368795,-6.977283e-18,0.5345489
529,-6.565685,3.574264,0.5,1.005589,0.004772005,-3.487085e-18,0.534004
529,-6.433597,3.574264,0.5,1.006204,0.00521165,6.548162e-33,0.5334047
529,-6.301507,3.574264,0.5,1.006877,0.005691003,0,0.5327461
529,-6.169418,3.574264,0.5,1.007612,0.00621357,0,0.5320227
529,-6.037329,3.574264,0.5,1.008417,0.006783115,0,0.5312282
529,-5.905241,3.574264,0.5,1.009296,0.007403656,0,0.530356
529,-5.773151,3.574264,0.5,1.010257,0.008079484,4.027457e-18,0.5293989
529,-5.641062,3.574264,0.5,1.011307,0.008815164,2.002967e-32,0.5283487
529,-5.508973,3.574264,0.5,1.012455,0.009615534,7.993451e-18,0.5271965
529,-5.376884,3.574264,0.5,1.01371,0.01048571,-1.709129e-18,0.5259329
529,-5.244795,3.574264,0.5,1.015081,0.01143107,-1.145546e-17,0.5245472
529,-5.112706,3.574264,0.5,1.016579,0.01245726,1.417909e-17,0.5230278
529,-4.980617,3.574264,0.5,1.018215,0.01357013,-3.978702e-18,0.5213622
529,-4.848528,3.574264,0.5,1.020002,0.01477574,-1.588321e-17,0.5195366
529,-4.716439,3.574264,0.5,1.021954,0.01608031,7.84993e-18,0.5175359
529,-4.58435,3.574264,0.5,1.024084,0.01749014,-3.389637e-32,0.5153437
529,-4.452261,3.574264,0.5,1.026408,0.01901152,-7.84993e-18,0.5129424
529,-4.320172,3.574264,0.5,1.028944,0.02065069,0,0.5103124
529,-4.188083,3.574264,0.5,1.031707,0.02241366,-1.642754e-18,0.5074329
529,-4.055994,3.574264,0.5,1.034719,0.02430606,2.452048e-18,0.504281
529,-3.923905,3.574264,0.5,1.037999,0.02633299,-1.631546e-18,0.5008322
529,-3.791816,3.574264,0.5,1.041567,0.02849878,-5.726347e-18,0.4970602
529,-3.659727,3.574264,0.5,1.045447,0.03080672,0,0.4929365
529,-3.527638,3.574264,0.5,1.049662,0.03325879,5.529759e-18,0.488431
529,-3.395549,3.574264,0.5,1.054236,0.03585527,9.62965e-33,0.4835114
529,-3.26346,3.574264,0.5,1.059194,0.03859438,-3.968051e-18,0.4781436
529,-3.131371,3.574264,0.5,1.064561,0.04147183,3.104105e-18,0.4722921
529,-2.999282,3.574264,0.5,1.070361,0.04448034,1.542397e-18,0.4659194
529,-2.867193,3.574264,0.5,1.07662,0.04760912,1.473208e-18,0.4589873
529,-2.735104,3.574264,0.5,1.08336,0.05084337,2.920533e-18,0.4514567
529,-2.603015,3.574264,0.5,1.090603,0.05416368,1.447325e-18,0.4432884
529,-2.470926,3.574264,0.5,1.098367,0.05754557,1.610204e-18,0.434444
529,-2.338837,3.574264,0.5,1.106668,0.060959,3.157538e-18,0.4248864
529,-2.206748,3.574264,0.5,1.115515,0.06436802,-1.610204e-18,0.4145815
529,-2.074659,3.574264,0.5,1.124912,0.06773058,-1.846368e-18,0.4034992
529,-1.94257,3.574264,0.5,1.134856,0.07099845,1.138871e-18,0.391615
529,-1.810481,3.574264,0.5,1.145334,0.07411756,1.270637e-18,0.3789119
529,-1.678392,3.574264,0.5,1.156322,0.07702852,1.442936e-18,0.3653814
529,-1.546303,3.574264,0.5,1.167787,0.07966769,-3.176899e-22,0.3510286
529,-1.414214,3.574264,0.5,1.179944,0.0816364,-2.319995e-21,0.3356151
529,-10,3.728553,0.5,1,0,0,0.5386343
529,-9.867911,3.728553,0.5,1.000008,8.82125e-05,9.962074e-18,0.5386512
529,-9.735822,3.728553,0.5,1.000027,0.0001746741,-2.936486e-18,0.5386809
529,-9.603733,3.728553,0.5,1.000061,0.0002601564,5.747767e-19,0.5386978
529,-9.471643,3.728553,0.5,1.000108,0.0003454598,4.980699e-17,0.5386984
529,-9.339555,3.728553,0.5,1.000167,0.0004313609,3.511086e-18,0.5386841
529,-9.207466,3.728553,0.5,1.000241,0.0005186367,-3.10676e-17,0.5386553
529,-9.075377,3.728553,0.5,1.000327,0.0006080746,5.26603e-18,0.5386117
529,-8.943288,3.728553,0.5,1.000428,0.0007004777,5.266367e-18,0.5385527
529,-8.811199,3.728553,0.5,1.000544,0.0007966703,1.171307e-17,0.538478
529,-8.67911,3.728553,0.5,1.000674,0.0008975049,3.511383e-18,0.5383869
529,-8.547021,3.728553,0.5,1.000821,0.001003868,-6.446383e-18,0.5382787
529,-8.414931,3.728553,0.5,1.000984,0.001116689,1.463707e-32,0.5381523
529,-8.282843,3.728553,0.5,1.001166,0.001236943,1.753269e-18,0.5380069
529,-8.150754,3.728553,0.5,1.001366,0.001365663,3.505931e-18,0.537841
529,-8.018664,3.728553,0.5,1.001588,0.001503944,1.752662e-18,0.5376534
529,-7.886576,3.728553,0.5,1.001831,0.001652953,0,0.5374426
529,-7.754487,3.728553,0.5,1.002099,0.001813935,0,0.5372065
529,-7.622397,3.728553,0.5,1.002392,0.001988224,0,0.5369434
529,-7.490309,3.728553,0.5,1.002714,0.002177251,0,0.536651
529,-7.35822,3.728553,0.5,1.003066,0.002382551,8.16409e-18,0.5363268
529,-7.22613,3.728553,0.5,1.003451,0.002605777,-7.70372e-34,0.5359682
529,-7.094041,3.728553,0.5,1.003873,0.002848705,1.731298e-18,0.5355721
529,-6.961953,3.728553,0.5,1.004334,0.003113249,3.491598e-18,0.5351352
529,-6.829864,3.728553,0.5,1.004838,0.003401468,-6.40379e-18,0.534654
529,-6.697774,3.728553,0.5,1.005389,0.003715578,-1.741872e-18,0.5341243
529,-6.565685,3.728553,0.5,1.005991,0.004057961,-3.481882e-18,0.5335417
529,-6.433597,3.728553,0.5,1.006649,0.004431178,-1.740011e-18,0.5329015
529,-6.301507,3.728553,0.5,1.007368,0.004837978,0,0.5321983
529,-6.169418,3.728553,0.5,1.008154,0.005281305,0,0.5314263
529,-6.037329,3.728553,0.5,1.009012,0.005764311,0,0.5305791
529,-5.905241,3.728553,0.5,1.00995,0.006290358,0,0.5296499
529,-5.773151,3.728553,0.5,1.010974,0.00686303,4.014736e-18,0.5286307
529,-5.641062,3.728553,0.5,1.012093,0.007486126,4.005159e-18,0.5275135
529,-5.508973,3.728553,0.5,1.013315,0.008163674,7.403777e-18,0.5262891
529,-5.376884,3.728553,0.5,1.014649,0.008899912,2.829849e-18,0.5249476
529,-5.244795,3.728553,0.5,1.016106,0.009699292,1.073867e-17,0.523478
529,-5.112706,3.728553,0.5,1.017695,0.01056645,1.868109e-17,0.5218687
529,-4.980617,3.728553,0.5,1.019429,0.01150622,-8.529175e-18,0.5201068
529,-4.848528,3.728553,0.5,1.021321,0.01252353,-1.18881e-17,0.5181783
529,-4.716439,3.728553,0.5,1.023384,0.01362344,1.173319e-17,0.5160682
529,-4.58435,3.728553,0.5,1.025632,0.01481105,3.235562e-32,0.5137599
529,-4.452261,3.728553,0.5,1.028082,0.01609143,-1.50485e-17,0.5112356
529,-4.320172,3.728553,0.5,1.030749,0.01746952,-6.611133e-18,0.5084762
529,-4.188083,3.728553,0.5,1.033651,0.01895006,-6.570378e-18,0.505461
529,-4.055994,3.728553,0.5,1.036807,0.02053742,-6.249095e-18,0.5021678
529,-3.923905,3.728553,0.5,1.040237,0.02223548,-6.49014e-18,0.4985726
529,-3.791816,3.728553,0.5,1.043961,0.02404741,-5.114928e-18,0.4946499
529,-3.659727,3.728553,0.5,1.048,0.02597547,-3.183701e-18,0.4903727
529,-3.527638,3.728553,0.5,1.052377,0.02802078,-2.88535e-18,0.4857121
529,-3.395549,3.728553,0.5,1.057114,0.03018299,-7.787732e-18,0.4806378
529,-3.26346,3.728553,0.5,1.062235,0.03246003,-9.549475e-18,0.475118
529,-3.131371,3.728553,0.5,1.067761,0.03484768,-4.57335e-18,0.4691198
529,-2.999282,3.728553,0.5,1.073716,0.03733928,-2.998843e-18,0.4626092
529,-2.867193,3.728553,0.5,1.08012,0.03992526,-7.364774e-18,0.4555515
529,-2.735104,3.728553,0.5,1.086995,0.04259277,-1.308706e-17,0.4479119
529,-2.603015,3.728553,0.5,1.094357,0.04532529,-1.143971e-17,0.4396559
529,-2.470926,3.728553,0.5,1.102223,0.04810222,-8.035995e-19,0.4307503
529,-2.338837,3.728553,0.5,1.110602,0.0508986,-1.155683e-18,0.4211638
529,-2.206748,3.728553,0.5,1.119501,0.05368486,-7.464763e-18,0.4108682
529,-2.074659,3.728553,0.5,1.128922,0.0564267,-5.43458e-18,0.3998395
529,-1.94257,3.728553,0.5,1.138855,0.05908515,-4.505285e-18,0.3880594
529,-1.810481,3.728553,0.5,1.149288,0.06161684,-1.236285e-18,0.3755165
529,-1.678392,3.728553,0.5,1.160196,0.06397451,-1.601303e-18,0.3622078
529,-1.546303,3.728553,0.5,1.171543,0.06610784,-3.446758e-18,0.3481424
529,-1.414214,3.728553,0.5,1.183518,0.06769203,-1.128104e-18,0.3331013
529,-10,3.882843,0.5,1,0,0,0.5385304
529,-9.867911,3.882843,0.5,1.000008,7.180561e-05,-3.928897e-32,0.5385482
529,-9.735822,3.882843,0.5,1.000029,0.0001421881,-1.640828e-17,0.5385796
529,-9.603733,3.882843,0.5,1.000064,0.0002117752,3.235562e-32,0.5385976
529,-9.471643,3.882843,0.5,1.000114,0.0002812164,4.102074e-17,0.5385982
529,-9.339555,3.882843,0.5,1.000177,0.0003511426,1.879708e-31,0.5385832
529,-9.207466,3.882843,0.5,1.000255,0.0004221858,-2.461246e-17,0.5385527
529,-9.075377,3.882843,0.5,1.000346,0.0004949867,4.776306e-32,0.5385066
529,-8.943288,3.882843,0.5,1.000453,0.0005701982,4.930381e-32,0.5384443
529,-8.811199,3.882843,0.5,1.000575,0.0006484905,-1.155558e-32,0.5383653
529,-8.67911,3.882843,0.5,1.000713,0.0007305566,-1.755068e-18,0.538269
529,-8.547021,3.882843,0.5,1.000868,0.0008171172,-3.509755e-18,0.5381547
529,-8.414931,3.882843,0.5,1.001041,0.0009089265,6.437381e-18,0.5380211
529,-8.282843,3.882843,0.5,1.001233,0.001006778,-1.694818e-32,0.5378674
529,-8.150754,3.882843,0.5,1.001445,0.001111509,-8.192067e-18,0.5376922
529,-8.018664,3.882843,0.5,1.001678,0.00122401,-2.773339e-32,0.5374941
529,-7.886576,3.882843,0.5,1.001936,0.001345227,0,0.5372713
529,-7.754487,3.882843,0.5,1.002218,0.001476171,0,0.5370221
529,-7.622397,3.882843,0.5,1.002528,0.001617923,0,0.5367442
529,-7.490309,3.882843,0.5,1.002868,0.001771642,0,0.5364355
529,-7.35822,3.882843,0.5,1.00324,0.001938573,8.160233e-18,0.5360934
529,-7.22613,3.882843,0.5,1.003646,0.002120053,-9.244464e-33,0.535715
529,-7.094041,3.882843,0.5,1.004092,0.002317521,8.133468e-18,0.5352972
529,-6.961953,3.882843,0.5,1.004578,0.002532524,1.26341e-31,0.5348365
529,-6.829864,3.882843,0.5,1.00511,0.002766724,-1.62937e-17,0.5343291
529,-6.697774,3.882843,0.5,1.005691,0.003021913,8.118644e-18,0.5337708
529,-6.565685,3.882843,0.5,1.006325,0.003300011,-6.008901e-32,0.5331571
529,-6.433597,3.882843,0.5,1.007019,0.003603084,-8.118644e-18,0.5324829
529,-6.301507,3.882843,0.5,1.007776,0.003933343,0,0.5317428
529,-6.169418,3.882843,0.5,1.008604,0.004293157,0,0.5309305
529,-6.037329,3.882843,0.5,1.009507,0.004685057,0,0.5300397
529,-5.905241,3.882843,0.5,1.010493,0.005111741,0,0.5290631
529,-5.773151,3.882843,0.5,1.01157,0.005576077,1.203476e-17,0.5279928
529,-5.641062,3.882843,0.5,1.012746,0.006081106,8.005187e-18,0.5268204
529,-5.508973,3.882843,0.5,1.014028,0.006630037,-4.050982e-18,0.5255363
529,-5.376884,3.882843,0.5,1.015428,0.007226248,-6.296058e-18,0.5241305
529,-5.244795,3.882843,0.5,1.016955,0.007873273,7.334793e-18,0.522592
529,-5.112706,3.882843,0.5,1.018619,0.008574788,9.610777e-18,0.5209088
529,-4.980617,3.882843,0.5,1.020434,0.009334596,-1.190532e-17,0.5190678
529,-4.848528,3.882843,0.5,1.022412,0.01015659,-7.906656e-18,0.517055
529,-4.716439,3.882843,0.5,1.024566,0.01104473,1.951026e-17,0.5148553
529,-4.58435,3.882843,0.5,1.02691,0.01200298,-3.081488e-32,0.512452
529,-4.452261,3.882843,0.5,1.029462,0.01303528,-1.951026e-17,0.5098276
529,-4.320172,3.882843,0.5,1.032236,0.01414541,-1.117039e-32,0.506963
529,-4.188083,3.882843,0.5,1.035251,0.015337,1.642754e-18,0.5038378
529,-4.055994,3.882843,0.5,1.038524,0.01661331,5.162703e-18,0.5004302
529,-3.923905,3.882843,0.5,1.042075,0.0179772,1.631546e-18,0.4967169
529,-3.791816,3.882843,0.5,1.045924,0.01943093,-1.888403e-18,0.4926732
529,-3.659727,3.882843,0.5,1.050091,0.02097599,6.355569e-33,0.488273
529,-3.527638,3.882843,0.5,1.054597,0.02261292,1.817419e-18,0.4834887
529,-3.395549,3.882843,0.5,1.059464,0.0243411,3.928897e-32,0.4782918
529,-3.26346,3.882843,0.5,1.064712,0.02615845,-1.817419e-18,0.4726523
529,-3.131371,3.882843,0.5,1.070364,0.02806123,2.811858e-32,0.4665394
529,-2.999282,3.882843,0.5,1.076439,0.03004371,1.232595e-32,0.4599219
529,-2.867193,3.882843,0.5,1.082956,0.03209789,-1.473208e-18,0.452768
529,-2.735104,3.882843,0.5,1.089933,0.0342132,-2.920533e-18,0.4450464
529,-2.603015,3.882843,0.5,1.097386,0.0363762,-1.447325e-18,0.4367265
529,-2.470926,3.882843,0.5,1.105325,0.03857033,6.369848e-18,0.427779
529,-2.338837,3.882843,0.5,1.11376,0.04077571,2.311116e-33,0.4181772
529,-2.206748,3.882843,0.5,1.122693,0.04296894,-6.369848e-18,0.4078974
529,-2.074659,3.882843,0.5,1.132123,0.04512312,-5.77779e-33,0.3969204
529,-1.94257,3.882843,0.5,1.142039,0.04720788,-9.051871e-33,0.3852324
529,-1.810481,3.882843,0.5,1.152427,0.04918962,-1.540744e-33,0.3728263
529,-1.678392,3.882843,0.5,1.16326,0.05103193,-3.466674e-33,0.3597029
529,-1.546303,3.882843,0.5,1.174505,0.05269627,-6.933348e-33,0.3458744
529,-1.414214,3.882843,0.5,1.186328,0.05392773,1.953467e-21,0.3311347
529,-10,4.037132,0.5,1,0,0,0.5384484
529,-9.867911,4.037132,0.5,1.000008,5.457979e-05,-7.912682e-18,0.538467
529,-9.735822,4.037132,0.5,1.00003,0.0001080786,-1.52259e-17,0.5384998
529,-9.603733,4.037132,0.5,1.000067,0.0001609768,-1.756788e-18,0.5385184
529,-9.471643,4.037132,0.5,1.000119,0.000213764,1.640491e-17,0.5385191
529,-9.339555,4.037132,0.5,1.000185,0.000266918,-1.756722e-18,0.5385034
529,-9.207466,4.037132,0.5,1.000265,0.0003209196,-1.347048e-17,0.5384717
529,-9.075377,4.037132,0.5,1.000361,0.0003762558,-7.022481e-18,0.5384236
529,-8.943288,4.037132,0.5,1.000472,0.0004334226,-5.266367e-18,0.5383586
